time,stationID,in,out,线路,日期,最高气温℃,最低气温℃,天气,风向,风力
2019-01-22 16:00:00,64,156,319,2,,,,,,
2019-01-22 17:00:00,64,136,559,2,,,,,,
2019-01-22 18:00:00,64,135,1071,2,,,,,,
2019-01-22 19:00:00,64,124,754,2,,,,,,
2019-01-23 07:00:00,64,1295,40,2,,,,,,
2019-01-23 08:00:00,64,1511,92,2,,,,,,
2019-01-23 09:00:00,64,601,142,2,,,,,,
2019-01-23 10:00:00,64,302,170,2,,,,,,
2019-01-23 11:00:00,64,251,128,2,,,,,,
2019-01-23 12:00:00,64,274,131,2,,,,,,
2019-01-23 13:00:00,64,203,149,2,,,,,,
2019-01-23 14:00:00,64,196,167,2,,,,,,
2019-01-23 15:00:00,64,172,285,2,,,,,,
2019-01-23 16:00:00,64,140,323,2,,,,,,
2019-01-23 17:00:00,64,145,696,2,,,,,,
2019-01-23 18:00:00,64,132,1049,2,,,,,,
2019-01-23 19:00:00,64,125,736,2,,,,,,
2019-01-24 07:00:00,64,1295,44,2,,,,,,
2019-01-24 08:00:00,64,1559,98,2,,,,,,
2019-01-24 09:00:00,64,603,142,2,,,,,,
2019-01-24 10:00:00,64,280,115,2,,,,,,
2019-01-24 11:00:00,64,245,136,2,,,,,,
2019-01-24 12:00:00,64,230,140,2,,,,,,
2019-01-24 13:00:00,64,198,147,2,,,,,,
2019-01-24 14:00:00,64,177,205,2,,,,,,
2019-01-24 15:00:00,64,153,234,2,,,,,,
2019-01-24 16:00:00,64,140,281,2,,,,,,
2019-01-24 17:00:00,64,133,571,2,,,,,,
2019-01-24 18:00:00,64,133,1035,2,,,,,,
2019-01-24 19:00:00,64,117,685,2,,,,,,
2019-01-25 07:00:00,64,1259,43,2,,,,,,
2019-01-25 08:00:00,64,1494,96,2,,,,,,
2019-01-25 09:00:00,64,646,135,2,,,,,,
2019-01-25 10:00:00,64,313,116,2,,,,,,
2019-01-25 11:00:00,64,241,135,2,,,,,,
2019-01-25 12:00:00,64,235,153,2,,,,,,
2019-01-25 13:00:00,64,199,177,2,,,,,,
2019-01-25 14:00:00,64,178,159,2,,,,,,
2019-01-25 15:00:00,64,131,257,2,,,,,,
2019-01-25 16:00:00,64,119,250,2,,,,,,
2019-01-25 17:00:00,64,157,486,2,,,,,,
2019-01-25 18:00:00,64,157,975,2,,,,,,
2019-01-25 19:00:00,64,126,663,2,,,,,,
2019-01-28 07:00:00,64,1200,44,2,,,,,,
2019-01-28 08:00:00,64,1438,94,2,,,,,,
2019-01-28 09:00:00,64,543,134,2,,,,,,
2019-01-28 10:00:00,64,315,149,2,,,,,,
2019-01-28 11:00:00,64,259,192,2,,,,,,
2019-01-28 12:00:00,64,235,167,2,,,,,,
2019-01-28 13:00:00,64,201,154,2,,,,,,
2019-01-28 14:00:00,64,172,205,2,,,,,,
2019-01-28 15:00:00,64,128,219,2,,,,,,
2019-01-28 16:00:00,64,136,218,2,,,,,,
2019-01-28 17:00:00,64,135,496,2,,,,,,
2019-01-28 18:00:00,64,132,957,2,,,,,,
2019-01-28 19:00:00,64,130,588,2,,,,,,
2019-01-01 07:00:00,65,398,107,2,,,,,,
2019-01-01 08:00:00,65,557,217,2,,,,,,
2019-01-01 09:00:00,65,729,306,2,,,,,,
2019-01-01 10:00:00,65,817,487,2,,,,,,
2019-01-01 11:00:00,65,820,616,2,,,,,,
2019-01-01 12:00:00,65,839,652,2,,,,,,
2019-01-01 13:00:00,65,912,770,2,,,,,,
2019-01-01 14:00:00,65,1054,845,2,,,,,,
2019-01-01 15:00:00,65,941,1020,2,,,,,,
2019-01-01 16:00:00,65,859,1020,2,,,,,,
2019-01-01 17:00:00,65,708,940,2,,,,,,
2019-01-01 18:00:00,65,672,788,2,,,,,,
2019-01-01 19:00:00,65,530,574,2,,,,,,
2019-01-02 07:00:00,65,1688,170,2,,,,,,
2019-01-02 08:00:00,65,1457,411,2,,,,,,
2019-01-02 09:00:00,65,712,288,2,,,,,,
2019-01-02 10:00:00,65,414,294,2,,,,,,
2019-01-02 11:00:00,65,334,321,2,,,,,,
2019-01-02 12:00:00,65,430,348,2,,,,,,
2019-01-02 13:00:00,65,404,334,2,,,,,,
2019-01-02 14:00:00,65,350,405,2,,,,,,
2019-01-02 15:00:00,65,302,468,2,,,,,,
2019-01-02 16:00:00,65,342,603,2,,,,,,
2019-01-02 17:00:00,65,410,975,2,,,,,,
2019-01-02 18:00:00,65,352,1341,2,,,,,,
2019-01-02 19:00:00,65,198,803,2,,,,,,
2019-01-03 07:00:00,65,1545,161,2,,,,,,
2019-01-03 08:00:00,65,1552,365,2,,,,,,
2019-01-03 09:00:00,65,730,304,2,,,,,,
2019-01-03 10:00:00,65,361,312,2,,,,,,
2019-01-03 11:00:00,65,322,350,2,,,,,,
2019-01-03 12:00:00,65,401,387,2,,,,,,
2019-01-03 13:00:00,65,351,320,2,,,,,,
2019-01-03 14:00:00,65,286,372,2,,,,,,
2019-01-03 15:00:00,65,274,411,2,,,,,,
2019-01-03 16:00:00,65,382,601,2,,,,,,
2019-01-03 17:00:00,65,402,982,2,,,,,,
2019-01-03 18:00:00,65,345,1350,2,,,,,,
2019-01-03 19:00:00,65,207,759,2,,,,,,
2019-01-04 07:00:00,65,1590,147,2,,,,,,
2019-01-04 08:00:00,65,1396,354,2,,,,,,
2019-01-04 09:00:00,65,652,294,2,,,,,,
2019-01-04 10:00:00,65,349,310,2,,,,,,
2019-01-04 11:00:00,65,284,365,2,,,,,,
2019-01-04 12:00:00,65,363,402,2,,,,,,
2019-01-04 13:00:00,65,360,318,2,,,,,,
2019-01-04 14:00:00,65,325,339,2,,,,,,
2019-01-04 15:00:00,65,287,489,2,,,,,,
2019-01-04 16:00:00,65,362,823,2,,,,,,
2019-01-04 17:00:00,65,517,983,2,,,,,,
2019-01-04 18:00:00,65,477,1427,2,,,,,,
2019-01-04 19:00:00,65,220,964,2,,,,,,
2019-01-07 07:00:00,65,1734,173,2,,,,,,
2019-01-07 08:00:00,65,1553,344,2,,,,,,
2019-01-07 09:00:00,65,703,277,2,,,,,,
2019-01-07 10:00:00,65,391,300,2,,,,,,
2019-01-07 11:00:00,65,274,351,2,,,,,,
2019-01-07 12:00:00,65,364,421,2,,,,,,
2019-01-07 13:00:00,65,368,310,2,,,,,,
2019-01-07 14:00:00,65,285,371,2,,,,,,
2019-01-07 15:00:00,65,283,432,2,,,,,,
2019-01-07 16:00:00,65,327,547,2,,,,,,
2019-01-07 17:00:00,65,387,961,2,,,,,,
2019-01-07 18:00:00,65,271,1333,2,,,,,,
2019-01-07 19:00:00,65,198,802,2,,,,,,
2019-01-08 07:00:00,65,1583,162,2,,,,,,
2019-01-08 08:00:00,65,1558,391,2,,,,,,
2019-01-08 09:00:00,65,742,420,2,,,,,,
2019-01-08 10:00:00,65,448,379,2,,,,,,
2019-01-08 11:00:00,65,374,398,2,,,,,,
2019-01-08 12:00:00,65,453,439,2,,,,,,
2019-01-08 13:00:00,65,365,383,2,,,,,,
2019-01-08 14:00:00,65,410,418,2,,,,,,
2019-01-08 15:00:00,65,308,444,2,,,,,,
2019-01-08 16:00:00,65,377,601,2,,,,,,
2019-01-08 17:00:00,65,439,1082,2,,,,,,
2019-01-08 18:00:00,65,336,1422,2,,,,,,
2019-01-08 19:00:00,65,250,813,2,,,,,,
2019-01-09 07:00:00,65,1571,133,2,,,,,,
2019-01-09 08:00:00,65,1522,376,2,,,,,,
2019-01-09 09:00:00,65,642,293,2,,,,,,
2019-01-09 10:00:00,65,360,272,2,,,,,,
2019-01-09 11:00:00,65,259,324,2,,,,,,
2019-01-09 12:00:00,65,411,318,2,,,,,,
2019-01-09 13:00:00,65,339,333,2,,,,,,
2019-01-09 14:00:00,65,278,347,2,,,,,,
2019-01-09 15:00:00,65,257,443,2,,,,,,
2019-01-09 16:00:00,65,330,564,2,,,,,,
2019-01-09 17:00:00,65,360,959,2,,,,,,
2019-01-09 18:00:00,65,351,1381,2,,,,,,
2019-01-09 19:00:00,65,189,786,2,,,,,,
2019-01-10 07:00:00,65,1569,149,2,,,,,,
2019-01-10 08:00:00,65,1491,360,2,,,,,,
2019-01-10 09:00:00,65,693,252,2,,,,,,
2019-01-10 10:00:00,65,394,260,2,,,,,,
2019-01-10 11:00:00,65,340,353,2,,,,,,
2019-01-10 12:00:00,65,415,357,2,,,,,,
2019-01-10 13:00:00,65,373,318,2,,,,,,
2019-01-10 14:00:00,65,275,374,2,,,,,,
2019-01-10 15:00:00,65,256,418,2,,,,,,
2019-01-10 16:00:00,65,346,638,2,,,,,,
2019-01-10 17:00:00,65,357,925,2,,,,,,
2019-01-10 18:00:00,65,329,1344,2,,,,,,
2019-01-10 19:00:00,65,260,791,2,,,,,,
2019-01-11 07:00:00,65,1532,119,2,,,,,,
2019-01-11 08:00:00,65,1488,328,2,,,,,,
2019-01-11 09:00:00,65,735,296,2,,,,,,
2019-01-11 10:00:00,65,412,288,2,,,,,,
2019-01-11 11:00:00,65,298,397,2,,,,,,
2019-01-11 12:00:00,65,384,384,2,,,,,,
2019-01-11 13:00:00,65,370,360,2,,,,,,
2019-01-11 14:00:00,65,358,388,2,,,,,,
2019-01-11 15:00:00,65,296,546,2,,,,,,
2019-01-11 16:00:00,65,445,843,2,,,,,,
2019-01-11 17:00:00,65,444,1077,2,,,,,,
2019-01-11 18:00:00,65,440,1417,2,,,,,,
2019-01-11 19:00:00,65,209,932,2,,,,,,
2019-01-14 07:00:00,65,1732,165,2,,,,,,
2019-01-14 08:00:00,65,1685,351,2,,,,,,
2019-01-14 09:00:00,65,706,304,2,,,,,,
2019-01-14 10:00:00,65,439,320,2,,,,,,
2019-01-14 11:00:00,65,337,308,2,,,,,,
2019-01-14 12:00:00,65,464,351,2,,,,,,
2019-01-14 13:00:00,65,406,331,2,,,,,,
2019-01-14 14:00:00,65,405,408,2,,,,,,
2019-01-14 15:00:00,65,274,540,2,,,,,,
2019-01-14 16:00:00,65,339,676,2,,,,,,
2019-01-14 17:00:00,65,382,991,2,,,,,,
2019-01-14 18:00:00,65,329,1421,2,,,,,,
2019-01-14 19:00:00,65,193,833,2,,,,,,
2019-01-15 07:00:00,65,1575,137,2,,,,,,
2019-01-15 08:00:00,65,1556,399,2,,,,,,
2019-01-15 09:00:00,65,761,376,2,,,,,,
2019-01-15 10:00:00,65,446,380,2,,,,,,
2019-01-15 11:00:00,65,386,346,2,,,,,,
2019-01-15 12:00:00,65,399,437,2,,,,,,
2019-01-15 13:00:00,65,403,341,2,,,,,,
2019-01-15 14:00:00,65,345,390,2,,,,,,
2019-01-15 15:00:00,65,338,427,2,,,,,,
2019-01-15 16:00:00,65,416,582,2,,,,,,
2019-01-15 17:00:00,65,373,938,2,,,,,,
2019-01-15 18:00:00,65,332,1327,2,,,,,,
2019-01-15 19:00:00,65,249,830,2,,,,,,
2019-01-16 07:00:00,65,1667,128,2,,,,,,
2019-01-16 08:00:00,65,1467,331,2,,,,,,
2019-01-16 09:00:00,65,674,322,2,,,,,,
2019-01-16 10:00:00,65,401,313,2,,,,,,
2019-01-16 11:00:00,65,347,339,2,,,,,,
2019-01-16 12:00:00,65,449,363,2,,,,,,
2019-01-16 13:00:00,65,404,342,2,,,,,,
2019-01-16 14:00:00,65,399,403,2,,,,,,
2019-01-16 15:00:00,65,276,475,2,,,,,,
2019-01-16 16:00:00,65,357,650,2,,,,,,
2019-01-16 17:00:00,65,427,1034,2,,,,,,
2019-01-16 18:00:00,65,331,1361,2,,,,,,
2019-01-16 19:00:00,65,232,793,2,,,,,,
2019-01-17 07:00:00,65,1637,135,2,,,,,,
2019-01-17 08:00:00,65,1509,328,2,,,,,,
2019-01-17 09:00:00,65,729,327,2,,,,,,
2019-01-17 10:00:00,65,403,283,2,,,,,,
2019-01-17 11:00:00,65,359,307,2,,,,,,
2019-01-17 12:00:00,65,414,363,2,,,,,,
2019-01-17 13:00:00,65,381,360,2,,,,,,
2019-01-17 14:00:00,65,319,416,2,,,,,,
2019-01-17 15:00:00,65,305,527,2,,,,,,
2019-01-17 16:00:00,65,361,600,2,,,,,,
2019-01-17 17:00:00,65,440,989,2,,,,,,
2019-01-17 18:00:00,65,362,1418,2,,,,,,
2019-01-17 19:00:00,65,241,815,2,,,,,,
2019-01-18 07:00:00,65,1607,132,2,,,,,,
2019-01-18 08:00:00,65,1430,363,2,,,,,,
2019-01-18 09:00:00,65,682,297,2,,,,,,
2019-01-18 10:00:00,65,424,341,2,,,,,,
2019-01-18 11:00:00,65,347,359,2,,,,,,
2019-01-18 12:00:00,65,499,363,2,,,,,,
2019-01-18 13:00:00,65,417,397,2,,,,,,
2019-01-18 14:00:00,65,325,447,2,,,,,,
2019-01-18 15:00:00,65,334,567,2,,,,,,
2019-01-18 16:00:00,65,446,694,2,,,,,,
2019-01-18 17:00:00,65,512,1141,2,,,,,,
2019-01-18 18:00:00,65,395,1434,2,,,,,,
2019-01-18 19:00:00,65,309,901,2,,,,,,
2019-01-21 07:00:00,65,1789,169,2,,,,,,
2019-01-21 08:00:00,65,1598,310,2,,,,,,
2019-01-21 09:00:00,65,759,304,2,,,,,,
2019-01-21 10:00:00,65,463,377,2,,,,,,
2019-01-21 11:00:00,65,363,349,2,,,,,,
2019-01-21 12:00:00,65,489,473,2,,,,,,
2019-01-21 13:00:00,65,443,386,2,,,,,,
2019-01-21 14:00:00,65,326,450,2,,,,,,
2019-01-21 15:00:00,65,309,514,2,,,,,,
2019-01-21 16:00:00,65,359,642,2,,,,,,
2019-01-21 17:00:00,65,455,1031,2,,,,,,
2019-01-21 18:00:00,65,416,1365,2,,,,,,
2019-01-21 19:00:00,65,265,836,2,,,,,,
2019-01-22 07:00:00,65,1716,137,2,,,,,,
2019-01-22 08:00:00,65,1515,393,2,,,,,,
2019-01-22 09:00:00,65,873,374,2,,,,,,
2019-01-22 10:00:00,65,579,417,2,,,,,,
2019-01-22 11:00:00,65,514,437,2,,,,,,
2019-01-22 12:00:00,65,508,482,2,,,,,,
2019-01-22 13:00:00,65,505,404,2,,,,,,
2019-01-22 14:00:00,65,376,479,2,,,,,,
2019-01-22 15:00:00,65,354,652,2,,,,,,
2019-01-22 16:00:00,65,438,732,2,,,,,,
2019-01-22 17:00:00,65,482,1105,2,,,,,,
2019-01-22 18:00:00,65,418,1462,2,,,,,,
2019-01-22 19:00:00,65,293,822,2,,,,,,
2019-01-23 07:00:00,65,1619,139,2,,,,,,
2019-01-23 08:00:00,65,1569,337,2,,,,,,
2019-01-23 09:00:00,65,827,315,2,,,,,,
2019-01-23 10:00:00,65,491,324,2,,,,,,
2019-01-23 11:00:00,65,401,363,2,,,,,,
2019-01-23 12:00:00,65,441,443,2,,,,,,
2019-01-23 13:00:00,65,515,390,2,,,,,,
2019-01-23 14:00:00,65,383,448,2,,,,,,
2019-01-23 15:00:00,65,345,552,2,,,,,,
2019-01-23 16:00:00,65,394,642,2,,,,,,
2019-01-23 17:00:00,65,376,988,2,,,,,,
2019-01-23 18:00:00,65,410,1366,2,,,,,,
2019-01-23 19:00:00,65,261,831,2,,,,,,
2019-01-24 07:00:00,65,1600,140,2,,,,,,
2019-01-24 08:00:00,65,1585,311,2,,,,,,
2019-01-24 09:00:00,65,820,319,2,,,,,,
2019-01-24 10:00:00,65,614,336,2,,,,,,
2019-01-24 11:00:00,65,426,406,2,,,,,,
2019-01-24 12:00:00,65,510,443,2,,,,,,
2019-01-24 13:00:00,65,469,372,2,,,,,,
2019-01-24 14:00:00,65,464,494,2,,,,,,
2019-01-24 15:00:00,65,367,568,2,,,,,,
2019-01-24 16:00:00,65,483,731,2,,,,,,
2019-01-24 17:00:00,65,457,1061,2,,,,,,
2019-01-24 18:00:00,65,333,1388,2,,,,,,
2019-01-24 19:00:00,65,276,862,2,,,,,,
2019-01-25 07:00:00,65,1560,133,2,,,,,,
2019-01-25 08:00:00,65,1475,310,2,,,,,,
2019-01-25 09:00:00,65,784,331,2,,,,,,
2019-01-25 10:00:00,65,505,373,2,,,,,,
2019-01-25 11:00:00,65,401,383,2,,,,,,
2019-01-25 12:00:00,65,518,495,2,,,,,,
2019-01-25 13:00:00,65,443,378,2,,,,,,
2019-01-25 14:00:00,65,431,495,2,,,,,,
2019-01-25 15:00:00,65,343,585,2,,,,,,
2019-01-25 16:00:00,65,426,673,2,,,,,,
2019-01-25 17:00:00,65,437,988,2,,,,,,
2019-01-25 18:00:00,65,416,1371,2,,,,,,
2019-01-25 19:00:00,65,288,885,2,,,,,,
2019-01-28 07:00:00,65,1576,161,2,,,,,,
2019-01-28 08:00:00,65,1451,358,2,,,,,,
2019-01-28 09:00:00,65,804,363,2,,,,,,
2019-01-28 10:00:00,65,511,350,2,,,,,,
2019-01-28 11:00:00,65,443,464,2,,,,,,
2019-01-28 12:00:00,65,527,546,2,,,,,,
2019-01-28 13:00:00,65,539,476,2,,,,,,
2019-01-28 14:00:00,65,454,487,2,,,,,,
2019-01-28 15:00:00,65,366,653,2,,,,,,
2019-01-28 16:00:00,65,384,723,2,,,,,,
2019-01-28 17:00:00,65,396,972,2,,,,,,
2019-01-28 18:00:00,65,335,1360,2,,,,,,
2019-01-28 19:00:00,65,276,831,2,,,,,,
2019-01-01 07:00:00,66,421,104,2,,,,,,
2019-01-01 08:00:00,66,539,150,2,,,,,,
2019-01-01 09:00:00,66,646,274,2,,,,,,
2019-01-01 10:00:00,66,611,308,2,,,,,,
2019-01-01 11:00:00,66,550,329,2,,,,,,
2019-01-01 12:00:00,66,658,379,2,,,,,,
2019-01-01 13:00:00,66,628,375,2,,,,,,
2019-01-01 14:00:00,66,666,554,2,,,,,,
2019-01-01 15:00:00,66,566,619,2,,,,,,
2019-01-01 16:00:00,66,502,723,2,,,,,,
2019-01-01 17:00:00,66,404,617,2,,,,,,
2019-01-01 18:00:00,66,367,519,2,,,,,,
2019-01-01 19:00:00,66,237,435,2,,,,,,
2019-01-02 07:00:00,66,1554,167,2,,,,,,
2019-01-02 08:00:00,66,1444,223,2,,,,,,
2019-01-02 09:00:00,66,683,218,2,,,,,,
2019-01-02 10:00:00,66,376,250,2,,,,,,
2019-01-02 11:00:00,66,252,283,2,,,,,,
2019-01-02 12:00:00,66,334,271,2,,,,,,
2019-01-02 13:00:00,66,304,294,2,,,,,,
2019-01-02 14:00:00,66,213,334,2,,,,,,
2019-01-02 15:00:00,66,210,425,2,,,,,,
2019-01-02 16:00:00,66,219,482,2,,,,,,
2019-01-02 17:00:00,66,185,676,2,,,,,,
2019-01-02 18:00:00,66,165,975,2,,,,,,
2019-01-02 19:00:00,66,83,569,2,,,,,,
2019-01-03 07:00:00,66,1556,95,2,,,,,,
2019-01-03 08:00:00,66,1382,213,2,,,,,,
2019-01-03 09:00:00,66,612,246,2,,,,,,
2019-01-03 10:00:00,66,332,222,2,,,,,,
2019-01-03 11:00:00,66,289,244,2,,,,,,
2019-01-03 12:00:00,66,290,241,2,,,,,,
2019-01-03 13:00:00,66,234,258,2,,,,,,
2019-01-03 14:00:00,66,188,272,2,,,,,,
2019-01-03 15:00:00,66,190,318,2,,,,,,
2019-01-03 16:00:00,66,208,475,2,,,,,,
2019-01-03 17:00:00,66,228,705,2,,,,,,
2019-01-03 18:00:00,66,182,961,2,,,,,,
2019-01-03 19:00:00,66,84,513,2,,,,,,
2019-01-04 07:00:00,66,1455,109,2,,,,,,
2019-01-04 08:00:00,66,1298,221,2,,,,,,
2019-01-04 09:00:00,66,503,220,2,,,,,,
2019-01-04 10:00:00,66,257,227,2,,,,,,
2019-01-04 11:00:00,66,232,256,2,,,,,,
2019-01-04 12:00:00,66,258,266,2,,,,,,
2019-01-04 13:00:00,66,244,260,2,,,,,,
2019-01-04 14:00:00,66,238,283,2,,,,,,
2019-01-04 15:00:00,66,205,385,2,,,,,,
2019-01-04 16:00:00,66,219,690,2,,,,,,
2019-01-04 17:00:00,66,251,733,2,,,,,,
2019-01-04 18:00:00,66,189,996,2,,,,,,
2019-01-04 19:00:00,66,105,604,2,,,,,,
2019-01-07 07:00:00,66,1641,148,2,,,,,,
2019-01-07 08:00:00,66,1414,206,2,,,,,,
2019-01-07 09:00:00,66,647,208,2,,,,,,
2019-01-07 10:00:00,66,301,249,2,,,,,,
2019-01-07 11:00:00,66,276,224,2,,,,,,
2019-01-07 12:00:00,66,222,215,2,,,,,,
2019-01-07 13:00:00,66,223,283,2,,,,,,
2019-01-07 14:00:00,66,157,264,2,,,,,,
2019-01-07 15:00:00,66,144,297,2,,,,,,
2019-01-07 16:00:00,66,154,413,2,,,,,,
2019-01-07 17:00:00,66,197,621,2,,,,,,
2019-01-07 18:00:00,66,131,992,2,,,,,,
2019-01-07 19:00:00,66,85,557,2,,,,,,
2019-01-08 07:00:00,66,1440,121,2,,,,,,
2019-01-08 08:00:00,66,1473,216,2,,,,,,
2019-01-08 09:00:00,66,575,263,2,,,,,,
2019-01-08 10:00:00,66,332,235,2,,,,,,
2019-01-08 11:00:00,66,267,210,2,,,,,,
2019-01-08 12:00:00,66,304,279,2,,,,,,
2019-01-08 13:00:00,66,247,278,2,,,,,,
2019-01-08 14:00:00,66,240,275,2,,,,,,
2019-01-08 15:00:00,66,190,323,2,,,,,,
2019-01-08 16:00:00,66,198,421,2,,,,,,
2019-01-08 17:00:00,66,230,682,2,,,,,,
2019-01-08 18:00:00,66,185,941,2,,,,,,
2019-01-08 19:00:00,66,91,522,2,,,,,,
2019-01-09 07:00:00,66,1478,112,2,,,,,,
2019-01-09 08:00:00,66,1406,236,2,,,,,,
2019-01-09 09:00:00,66,517,223,2,,,,,,
2019-01-09 10:00:00,66,276,245,2,,,,,,
2019-01-09 11:00:00,66,244,187,2,,,,,,
2019-01-09 12:00:00,66,256,221,2,,,,,,
2019-01-09 13:00:00,66,227,268,2,,,,,,
2019-01-09 14:00:00,66,163,240,2,,,,,,
2019-01-09 15:00:00,66,188,339,2,,,,,,
2019-01-09 16:00:00,66,191,376,2,,,,,,
2019-01-09 17:00:00,66,199,609,2,,,,,,
2019-01-09 18:00:00,66,170,936,2,,,,,,
2019-01-09 19:00:00,66,96,548,2,,,,,,
2019-01-10 07:00:00,66,1454,126,2,,,,,,
2019-01-10 08:00:00,66,1285,235,2,,,,,,
2019-01-10 09:00:00,66,562,210,2,,,,,,
2019-01-10 10:00:00,66,333,230,2,,,,,,
2019-01-10 11:00:00,66,268,216,2,,,,,,
2019-01-10 12:00:00,66,302,235,2,,,,,,
2019-01-10 13:00:00,66,230,272,2,,,,,,
2019-01-10 14:00:00,66,210,239,2,,,,,,
2019-01-10 15:00:00,66,193,338,2,,,,,,
2019-01-10 16:00:00,66,202,421,2,,,,,,
2019-01-10 17:00:00,66,207,646,2,,,,,,
2019-01-10 18:00:00,66,170,915,2,,,,,,
2019-01-10 19:00:00,66,85,524,2,,,,,,
2019-01-11 07:00:00,66,1365,91,2,,,,,,
2019-01-11 08:00:00,66,1346,223,2,,,,,,
2019-01-11 09:00:00,66,540,238,2,,,,,,
2019-01-11 10:00:00,66,302,238,2,,,,,,
2019-01-11 11:00:00,66,277,238,2,,,,,,
2019-01-11 12:00:00,66,329,269,2,,,,,,
2019-01-11 13:00:00,66,302,320,2,,,,,,
2019-01-11 14:00:00,66,327,331,2,,,,,,
2019-01-11 15:00:00,66,217,412,2,,,,,,
2019-01-11 16:00:00,66,237,661,2,,,,,,
2019-01-11 17:00:00,66,287,660,2,,,,,,
2019-01-11 18:00:00,66,192,891,2,,,,,,
2019-01-11 19:00:00,66,136,647,2,,,,,,
2019-01-14 07:00:00,66,1695,136,2,,,,,,
2019-01-14 08:00:00,66,1515,233,2,,,,,,
2019-01-14 09:00:00,66,718,233,2,,,,,,
2019-01-14 10:00:00,66,378,278,2,,,,,,
2019-01-14 11:00:00,66,320,216,2,,,,,,
2019-01-14 12:00:00,66,299,268,2,,,,,,
2019-01-14 13:00:00,66,328,291,2,,,,,,
2019-01-14 14:00:00,66,234,312,2,,,,,,
2019-01-14 15:00:00,66,198,360,2,,,,,,
2019-01-14 16:00:00,66,185,477,2,,,,,,
2019-01-14 17:00:00,66,193,705,2,,,,,,
2019-01-14 18:00:00,66,168,960,2,,,,,,
2019-01-14 19:00:00,66,99,558,2,,,,,,
2019-01-15 07:00:00,66,1469,139,2,,,,,,
2019-01-15 08:00:00,66,1373,231,2,,,,,,
2019-01-15 09:00:00,66,606,267,2,,,,,,
2019-01-15 10:00:00,66,302,241,2,,,,,,
2019-01-15 11:00:00,66,264,232,2,,,,,,
2019-01-15 12:00:00,66,289,218,2,,,,,,
2019-01-15 13:00:00,66,243,284,2,,,,,,
2019-01-15 14:00:00,66,208,283,2,,,,,,
2019-01-15 15:00:00,66,202,347,2,,,,,,
2019-01-15 16:00:00,66,214,417,2,,,,,,
2019-01-15 17:00:00,66,236,680,2,,,,,,
2019-01-15 18:00:00,66,158,893,2,,,,,,
2019-01-15 19:00:00,66,107,540,2,,,,,,
2019-01-16 07:00:00,66,1453,108,2,,,,,,
2019-01-16 08:00:00,66,1351,215,2,,,,,,
2019-01-16 09:00:00,66,596,284,2,,,,,,
2019-01-16 10:00:00,66,386,254,2,,,,,,
2019-01-16 11:00:00,66,287,257,2,,,,,,
2019-01-16 12:00:00,66,334,242,2,,,,,,
2019-01-16 13:00:00,66,288,306,2,,,,,,
2019-01-16 14:00:00,66,213,279,2,,,,,,
2019-01-16 15:00:00,66,169,334,2,,,,,,
2019-01-16 16:00:00,66,242,444,2,,,,,,
2019-01-16 17:00:00,66,246,682,2,,,,,,
2019-01-16 18:00:00,66,179,917,2,,,,,,
2019-01-16 19:00:00,66,96,588,2,,,,,,
2019-01-17 07:00:00,66,1511,124,2,,,,,,
2019-01-17 08:00:00,66,1378,255,2,,,,,,
2019-01-17 09:00:00,66,610,271,2,,,,,,
2019-01-17 10:00:00,66,334,272,2,,,,,,
2019-01-17 11:00:00,66,277,273,2,,,,,,
2019-01-17 12:00:00,66,372,283,2,,,,,,
2019-01-17 13:00:00,66,264,282,2,,,,,,
2019-01-17 14:00:00,66,223,373,2,,,,,,
2019-01-17 15:00:00,66,223,367,2,,,,,,
2019-01-17 16:00:00,66,254,488,2,,,,,,
2019-01-17 17:00:00,66,279,666,2,,,,,,
2019-01-17 18:00:00,66,202,946,2,,,,,,
2019-01-17 19:00:00,66,120,558,2,,,,,,
2019-01-18 07:00:00,66,1393,132,2,,,,,,
2019-01-18 08:00:00,66,1432,204,2,,,,,,
2019-01-18 09:00:00,66,655,284,2,,,,,,
2019-01-18 10:00:00,66,374,240,2,,,,,,
2019-01-18 11:00:00,66,268,283,2,,,,,,
2019-01-18 12:00:00,66,370,289,2,,,,,,
2019-01-18 13:00:00,66,324,355,2,,,,,,
2019-01-18 14:00:00,66,275,389,2,,,,,,
2019-01-18 15:00:00,66,230,418,2,,,,,,
2019-01-18 16:00:00,66,334,630,2,,,,,,
2019-01-18 17:00:00,66,351,767,2,,,,,,
2019-01-18 18:00:00,66,239,885,2,,,,,,
2019-01-18 19:00:00,66,110,573,2,,,,,,
2019-01-21 07:00:00,66,1694,130,2,,,,,,
2019-01-21 08:00:00,66,1452,233,2,,,,,,
2019-01-21 09:00:00,66,701,264,2,,,,,,
2019-01-21 10:00:00,66,478,278,2,,,,,,
2019-01-21 11:00:00,66,320,232,2,,,,,,
2019-01-21 12:00:00,66,344,269,2,,,,,,
2019-01-21 13:00:00,66,308,335,2,,,,,,
2019-01-21 14:00:00,66,257,307,2,,,,,,
2019-01-21 15:00:00,66,226,420,2,,,,,,
2019-01-21 16:00:00,66,197,503,2,,,,,,
2019-01-21 17:00:00,66,256,677,2,,,,,,
2019-01-21 18:00:00,66,190,919,2,,,,,,
2019-01-21 19:00:00,66,126,552,2,,,,,,
2019-01-22 07:00:00,66,1658,97,2,,,,,,
2019-01-22 08:00:00,66,1357,234,2,,,,,,
